,temp_Seville,pressure_Seville,humidity_Seville,wind_speed_Seville,wind_deg_Seville
2015-01-01 00:00:00+01:00,0.22500000000002274,1039.0,75,1.0,21
2015-01-01 01:00:00+01:00,0.22500000000002274,1039.0,75,1.0,21
2015-01-01 02:00:00+01:00,0.9360000000000355,1039.0,71,3.0,27
2015-01-01 03:00:00+01:00,0.9360000000000355,1039.0,71,3.0,27
2015-01-01 04:00:00+01:00,0.9360000000000355,1039.0,71,3.0,27
2015-01-01 05:00:00+01:00,1.4420000000000073,1039.0,81,4.0,57
2015-01-01 06:00:00+01:00,1.4420000000000073,1039.0,81,4.0,57
2015-01-01 07:00:00+01:00,1.4420000000000073,1039.0,81,4.0,57
2015-01-01 08:00:00+01:00,2.501000000000033,1041.0,73,2.0,32
2015-01-01 09:00:00+01:00,2.501000000000033,1041.0,73,2.0,32
2015-01-01 10:00:00+01:00,2.501000000000033,1041.0,73,2.0,32
2015-01-01 11:00:00+01:00,11.924000000000035,1042.0,68,4.0,55
2015-01-01 12:00:00+01:00,11.924000000000035,1042.0,68,4.0,55
2015-01-01 13:00:00+01:00,11.924000000000035,1042.0,68,4.0,55
2015-01-01 14:00:00+01:00,12.884000000000015,1039.0,60,4.0,53
2015-01-01 15:00:00+01:00,13.844000000000051,1036.0,53,3.0,52
2015-01-01 16:00:00+01:00,10.411500000000046,1038.0,70,3.0,47
2015-01-01 17:00:00+01:00,12.83565625,1033.0,54,3.0,47
2015-01-01 18:00:00+01:00,10.867343750000032,1034.0,63,3.0,44
2015-01-01 19:00:00+01:00,8.946187500000008,1039.0,68,3.0,51
2015-01-01 20:00:00+01:00,6.970000000000027,1038.0,78,2.0,45
2015-01-01 21:00:00+01:00,5.040999999999997,1042.0,84,2.0,51
2015-01-01 22:00:00+01:00,5.040999999999997,1042.0,84,2.0,51
2015-01-01 23:00:00+01:00,3.379000000000019,1043.0,83,2.0,33
2015-01-02 00:00:00+01:00,3.379000000000019,1043.0,83,2.0,33
2015-01-02 01:00:00+01:00,3.379000000000019,1043.0,83,2.0,33
2015-01-02 02:00:00+01:00,3.164000000000044,1043.0,85,3.0,44
2015-01-02 03:00:00+01:00,3.164000000000044,1043.0,85,3.0,44
2015-01-02 04:00:00+01:00,3.164000000000044,1043.0,85,3.0,44
2015-01-02 05:00:00+01:00,2.677000000000021,1043.0,88,3.0,55
2015-01-02 06:00:00+01:00,2.677000000000021,1043.0,88,3.0,55
2015-01-02 07:00:00+01:00,2.677000000000021,1043.0,88,3.0,55
2015-01-02 08:00:00+01:00,4.555000000000007,1045.0,85,3.0,56
2015-01-02 09:00:00+01:00,4.555000000000007,1045.0,85,3.0,56
2015-01-02 10:00:00+01:00,4.555000000000007,1045.0,85,3.0,56
2015-01-02 11:00:00+01:00,12.69500000000005,1045.0,79,3.0,53
2015-01-02 12:00:00+01:00,12.69500000000005,1045.0,79,3.0,53
2015-01-02 13:00:00+01:00,12.69500000000005,1045.0,79,3.0,53
2015-01-02 14:00:00+01:00,13.204687500000034,1042.0,74,3.0,52
2015-01-02 15:00:00+01:00,13.714312500000005,1038.0,70,4.0,51
2015-01-02 16:00:00+01:00,11.223500000000001,1040.0,81,3.0,52
2015-01-02 17:00:00+01:00,12.733343750000017,1036.0,72,4.0,51
2015-01-02 18:00:00+01:00,11.242656250000039,1036.0,78,3.0,51
2015-01-02 19:00:00+01:00,9.545000000000016,1043.0,78,3.0,44
2015-01-02 20:00:00+01:00,7.844500000000039,1040.0,86,3.0,52
2015-01-02 21:00:00+01:00,5.937000000000012,1044.0,89,3.0,52
2015-01-02 22:00:00+01:00,5.937000000000012,1044.0,89,3.0,52
2015-01-02 23:00:00+01:00,5.937000000000012,1044.0,89,3.0,52
2015-01-03 00:00:00+01:00,5.060000000000002,1040.0,90,3.0,54
2015-01-03 01:00:00+01:00,4.18300000000005,1044.0,87,3.0,56
2015-01-03 02:00:00+01:00,4.18300000000005,1044.0,87,3.0,56
2015-01-03 03:00:00+01:00,3.0670000000000073,1044.0,85,2.0,45
2015-01-03 04:00:00+01:00,3.0670000000000073,1044.0,85,2.0,45
2015-01-03 05:00:00+01:00,3.0670000000000073,1044.0,85,2.0,45
2015-01-03 06:00:00+01:00,2.1690000000000396,1044.0,84,2.0,44
2015-01-03 07:00:00+01:00,2.1690000000000396,1044.0,84,2.0,44
2015-01-03 08:00:00+01:00,2.1690000000000396,1044.0,84,2.0,44
2015-01-03 09:00:00+01:00,4.1270000000000095,1045.0,87,2.0,54
2015-01-03 10:00:00+01:00,4.1270000000000095,1045.0,87,2.0,54
2015-01-03 11:00:00+01:00,12.093000000000018,1045.0,88,2.0,64
2015-01-03 12:00:00+01:00,12.093000000000018,1045.0,88,2.0,64
2015-01-03 13:00:00+01:00,12.093000000000018,1045.0,88,2.0,64
2015-01-03 14:00:00+01:00,12.093000000000018,1045.0,88,2.0,64
2015-01-03 15:00:00+01:00,14.823000000000036,1043.0,77,3.0,58
2015-01-03 16:00:00+01:00,13.596750000000043,1043.0,79,3.0,54
2015-01-03 17:00:00+01:00,14.047312500000032,1037.0,70,2.0,50
2015-01-03 18:00:00+01:00,11.982656250000048,1040.0,78,2.0,46
2015-01-03 19:00:00+01:00,9.918000000000006,1042.0,87,2.0,43
2015-01-03 20:00:00+01:00,5.5020000000000095,1043.0,87,1.0,38
2015-01-03 21:00:00+01:00,5.5020000000000095,1043.0,87,1.0,38
2015-01-03 22:00:00+01:00,5.5020000000000095,1043.0,87,1.0,38
2015-01-03 23:00:00+01:00,2.867999999999995,1042.0,80,1.0,29
2015-01-04 00:00:00+01:00,2.867999999999995,1042.0,80,1.0,29
2015-01-04 01:00:00+01:00,2.867999999999995,1042.0,80,1.0,29
2015-01-04 02:00:00+01:00,3.9430000000000405,1041.0,78,3.0,49
2015-01-04 03:00:00+01:00,3.9430000000000405,1041.0,78,3.0,49
2015-01-04 04:00:00+01:00,3.9430000000000405,1041.0,78,3.0,49
2015-01-04 05:00:00+01:00,4.704000000000065,1040.0,87,4.0,58
2015-01-04 06:00:00+01:00,4.704000000000065,1040.0,87,4.0,58
2015-01-04 07:00:00+01:00,4.704000000000065,1040.0,87,4.0,58
2015-01-04 08:00:00+01:00,5.611000000000047,1041.0,84,3.0,60
2015-01-04 09:00:00+01:00,5.611000000000047,1041.0,84,3.0,60
2015-01-04 10:00:00+01:00,5.611000000000047,1041.0,84,3.0,60
2015-01-04 11:00:00+01:00,5.611000000000047,1041.0,84,3.0,60
2015-01-04 12:00:00+01:00,13.786000000000001,1040.0,82,2.0,56
2015-01-04 13:00:00+01:00,13.786000000000001,1040.0,82,2.0,56
2015-01-04 14:00:00+01:00,15.064000000000021,1039.0,77,1.0,58
2015-01-04 15:00:00+01:00,16.34200000000004,1039.0,72,1.0,61
2015-01-04 16:00:00+01:00,16.34200000000004,1039.0,72,1.0,61
2015-01-04 17:00:00+01:00,13.15100000000001,1039.0,78,1.0,167
2015-01-04 18:00:00+01:00,9.960000000000036,1038.0,84,1.0,273
2015-01-04 19:00:00+01:00,7.5195000000000505,1039.0,81,1.0,241
2015-01-04 20:00:00+01:00,5.079000000000065,1039.0,79,1.0,210
2015-01-04 21:00:00+01:00,5.079000000000065,1039.0,79,1.0,210
2015-01-04 22:00:00+01:00,5.079000000000065,1039.0,79,1.0,210
2015-01-04 23:00:00+01:00,2.983000000000004,1039.0,77,1.0,132
2015-01-05 00:00:00+01:00,2.983000000000004,1035.0,87,1.0,132
2015-01-05 01:00:00+01:00,2.983000000000004,1039.0,77,1.0,132
2015-01-05 02:00:00+01:00,2.3780000000000427,1038.0,78,1.0,108
2015-01-05 03:00:00+01:00,2.3780000000000427,1038.0,78,1.0,108
2015-01-05 04:00:00+01:00,2.3780000000000427,1038.0,78,1.0,108
2015-01-05 05:00:00+01:00,6.289000000000044,1039.0,87,1.0,96
2015-01-05 06:00:00+01:00,6.289000000000044,1039.0,87,1.0,96
2015-01-05 07:00:00+01:00,6.289000000000044,1039.0,87,1.0,96
2015-01-05 08:00:00+01:00,6.289000000000044,1039.0,87,1.0,96
2015-01-05 09:00:00+01:00,8.561000000000035,1039.0,92,1.0,73
2015-01-05 10:00:00+01:00,8.561000000000035,1039.0,92,1.0,73
2015-01-05 11:00:00+01:00,8.561000000000035,1039.0,92,1.0,73
2015-01-05 12:00:00+01:00,9.484000000000037,1039.0,91,2.0,35
2015-01-05 13:00:00+01:00,11.708000000000027,1039.0,95,2.0,78
2015-01-05 14:00:00+01:00,12.858000000000004,1037.0,88,2.0,53
2015-01-05 15:00:00+01:00,13.139499999999998,1033.0,86,1.0,69
2015-01-05 16:00:00+01:00,12.352000000000032,1034.0,89,1.0,61
2015-01-05 17:00:00+01:00,12.811656249999999,1029.0,87,1.0,81
2015-01-05 18:00:00+01:00,12.202312500000005,1029.0,89,1.0,78
2015-01-05 19:00:00+01:00,10.870249999999999,1034.0,91,1.0,40
2015-01-05 20:00:00+01:00,10.020000000000039,1036.0,94,1.0,25
2015-01-05 21:00:00+01:00,10.020000000000039,1036.0,94,1.0,25
2015-01-05 22:00:00+01:00,10.020000000000039,1036.0,94,1.0,25
2015-01-05 23:00:00+01:00,9.603000000000009,1036.0,94,1.0,35
2015-01-06 00:00:00+01:00,9.186000000000035,1036.0,95,1.0,46
2015-01-06 01:00:00+01:00,9.186000000000035,1036.0,95,1.0,46
2015-01-06 02:00:00+01:00,7.41700000000003,1035.0,96,3.0,64
2015-01-06 03:00:00+01:00,7.41700000000003,1035.0,96,3.0,64
2015-01-06 04:00:00+01:00,7.41700000000003,1035.0,96,3.0,64
2015-01-06 05:00:00+01:00,6.25,1035.0,97,2.0,79
2015-01-06 06:00:00+01:00,6.25,1035.0,97,2.0,79
2015-01-06 07:00:00+01:00,6.25,1035.0,97,2.0,79
2015-01-06 08:00:00+01:00,7.395000000000039,1036.0,96,2.0,47
2015-01-06 09:00:00+01:00,7.395000000000039,1036.0,96,2.0,47
2015-01-06 10:00:00+01:00,7.395000000000039,1036.0,96,2.0,47
2015-01-06 11:00:00+01:00,7.395000000000039,1036.0,96,2.0,47
2015-01-06 12:00:00+01:00,9.501000000000033,1036.0,94,2.0,38
2015-01-06 13:00:00+01:00,10.4375,1035.0,91,2.0,44
2015-01-06 14:00:00+01:00,11.374000000000024,1034.0,88,2.0,50
2015-01-06 15:00:00+01:00,11.334000000000117,1033.0,86,2.0,59
2015-01-06 16:00:00+01:00,9.566000000000031,1033.0,90,1.0,44
2015-01-06 17:00:00+01:00,7.798000000000002,1034.0,94,1.0,30
2015-01-06 18:00:00+01:00,7.798000000000002,1034.0,94,1.0,30
2015-01-06 19:00:00+01:00,6.365499999999997,1034.0,90,1.0,35
2015-01-06 20:00:00+01:00,4.93300000000005,1034.0,87,2.0,40
2015-01-06 21:00:00+01:00,4.93300000000005,1031.0,91,2.0,40
2015-01-06 22:00:00+01:00,4.93300000000005,1034.0,87,2.0,40
2015-01-06 23:00:00+01:00,3.6160000000000423,1034.0,90,1.0,7
2015-01-07 00:00:00+01:00,3.6160000000000423,1031.0,94,1.0,7
2015-01-07 01:00:00+01:00,3.6160000000000423,1034.0,90,1.0,7
2015-01-07 02:00:00+01:00,3.1510000000000105,1034.0,86,2.0,3
2015-01-07 03:00:00+01:00,3.1510000000000105,1034.0,86,2.0,3
2015-01-07 04:00:00+01:00,3.1510000000000105,1034.0,86,2.0,3
2015-01-07 05:00:00+01:00,2.562000000000012,1035.0,86,2.0,9
2015-01-07 06:00:00+01:00,2.562000000000012,1035.0,86,2.0,9
2015-01-07 07:00:00+01:00,2.562000000000012,1035.0,86,2.0,9
2015-01-07 08:00:00+01:00,3.271312500000022,1033.0,88,3.0,14
2015-01-07 09:00:00+01:00,3.9806875000000446,1031.0,91,3.0,20
2015-01-07 10:00:00+01:00,7.725625000000036,1036.0,87,2.0,27
2015-01-07 11:00:00+01:00,7.9290000000000305,1033.0,91,3.0,32
2015-01-07 12:00:00+01:00,11.168000000000006,1036.0,89,2.0,39
2015-01-07 13:00:00+01:00,11.607500000000016,1034.0,83,2.0,42
2015-01-07 14:00:00+01:00,10.480687500000045,1029.0,74,3.0,42
2015-01-07 15:00:00+01:00,11.703343750000045,1029.0,71,3.0,47
2015-01-07 16:00:00+01:00,9.00550000000004,1029.0,81,3.0,40
2015-01-07 17:00:00+01:00,11.535000000000025,1028.0,74,3.0,49
2015-01-07 18:00:00+01:00,10.14400000000012,1029.0,80,3.0,46
2015-01-07 19:00:00+01:00,7.2207500000000095,1035.0,83,3.0,55
2015-01-07 20:00:00+01:00,5.319000000000017,1038.0,89,3.0,57
2015-01-07 21:00:00+01:00,5.319000000000017,1038.0,89,3.0,57
2015-01-07 22:00:00+01:00,4.664000000000044,1038.0,88,3.0,54
2015-01-07 23:00:00+01:00,4.0090000000000146,1038.0,88,3.0,52
2015-01-08 00:00:00+01:00,4.0090000000000146,1038.0,88,3.0,52
2015-01-08 01:00:00+01:00,3.7549999999999955,1039.0,87,3.0,51
2015-01-08 02:00:00+01:00,3.501000000000033,1039.0,87,3.0,51
2015-01-08 03:00:00+01:00,3.501000000000033,1039.0,87,3.0,51
2015-01-08 04:00:00+01:00,3.501000000000033,1039.0,87,3.0,51
2015-01-08 05:00:00+01:00,3.501000000000033,1039.0,87,3.0,51
2015-01-08 06:00:00+01:00,3.3740000000000236,1040.0,88,3.0,49
2015-01-08 07:00:00+01:00,3.3740000000000236,1040.0,88,3.0,49
2015-01-08 08:00:00+01:00,3.3740000000000236,1040.0,88,3.0,49
2015-01-08 09:00:00+01:00,5.124000000000024,1042.0,93,3.0,55
2015-01-08 10:00:00+01:00,5.124000000000024,1042.0,93,3.0,55
2015-01-08 11:00:00+01:00,5.124000000000024,1042.0,93,3.0,55
2015-01-08 12:00:00+01:00,12.093000000000018,1043.0,89,3.0,58
2015-01-08 13:00:00+01:00,12.093000000000018,1043.0,89,3.0,58
2015-01-08 14:00:00+01:00,13.799000000000035,1042.0,79,5.0,50
2015-01-08 15:00:00+01:00,13.799000000000035,1042.0,79,5.0,50
2015-01-08 16:00:00+01:00,13.220250000000021,1041.0,80,5.0,50
2015-01-08 17:00:00+01:00,14.076656250000042,1036.0,74,4.0,47
2015-01-08 18:00:00+01:00,12.780343750000043,1036.0,79,4.0,49
2015-01-08 19:00:00+01:00,11.484000000000037,1044.0,82,4.0,52
2015-01-08 20:00:00+01:00,8.08400000000006,1045.0,91,4.0,50
2015-01-08 21:00:00+01:00,8.08400000000006,1045.0,91,4.0,50
2015-01-08 22:00:00+01:00,8.08400000000006,1045.0,91,4.0,50
2015-01-08 23:00:00+01:00,5.79400000000004,1046.0,90,3.0,54
2015-01-09 00:00:00+01:00,5.79400000000004,1046.0,90,3.0,54
2015-01-09 01:00:00+01:00,5.79400000000004,1046.0,90,3.0,54
2015-01-09 02:00:00+01:00,4.998000000000047,1046.0,86,3.0,55
2015-01-09 03:00:00+01:00,4.998000000000047,1046.0,86,3.0,55
2015-01-09 04:00:00+01:00,4.998000000000047,1046.0,86,3.0,55
2015-01-09 05:00:00+01:00,4.88250000000005,1042.0,90,3.0,58
2015-01-09 06:00:00+01:00,4.462000000000046,1046.0,89,3.0,61
2015-01-09 07:00:00+01:00,4.462000000000046,1046.0,89,3.0,61
2015-01-09 08:00:00+01:00,4.462000000000046,1046.0,89,3.0,61
2015-01-09 09:00:00+01:00,5.078000000000031,1047.0,91,3.0,63
2015-01-09 10:00:00+01:00,5.694000000000017,1047.0,93,4.0,66
2015-01-09 11:00:00+01:00,8.603499999999997,1048.0,90,4.0,67
2015-01-09 12:00:00+01:00,11.513000000000034,1048.0,88,4.0,68
2015-01-09 13:00:00+01:00,11.513000000000034,1048.0,88,4.0,68
2015-01-09 14:00:00+01:00,11.513000000000034,1048.0,88,4.0,68
2015-01-09 15:00:00+01:00,13.8125,1043.0,77,4.0,63
2015-01-09 16:00:00+01:00,12.108218750000049,1048.0,84,4.0,64
2015-01-09 17:00:00+01:00,15.075000000000045,1041.0,71,4.0,59
2015-01-09 18:00:00+01:00,14.038000000000011,1044.0,75,4.0,59
2015-01-09 19:00:00+01:00,13.001000000000033,1047.0,79,4.0,60
2015-01-09 20:00:00+01:00,11.784312499999999,1045.0,82,4.0,59
2015-01-09 21:00:00+01:00,10.567687500000034,1042.0,86,4.0,58
2015-01-09 22:00:00+01:00,9.926000000000045,1043.0,85,4.0,59
2015-01-09 23:00:00+01:00,8.517656250000016,1040.0,90,4.0,57
2015-01-10 00:00:00+01:00,7.684312500000033,1039.0,91,4.0,58
2015-01-10 01:00:00+01:00,7.194749999999999,1045.0,89,4.0,56
2015-01-10 02:00:00+01:00,6.475999999999999,1047.0,90,3.0,56
2015-01-10 03:00:00+01:00,5.613500000000045,1046.0,90,3.0,56
2015-01-10 04:00:00+01:00,4.751000000000033,1045.0,90,3.0,56
2015-01-10 05:00:00+01:00,4.664500000000032,1045.0,89,3.0,54
2015-01-10 06:00:00+01:00,4.578000000000031,1044.0,89,3.0,53
2015-01-10 07:00:00+01:00,4.578000000000031,1044.0,89,3.0,53
2015-01-10 08:00:00+01:00,4.9993125000000305,1041.0,89,2.0,49
2015-01-10 09:00:00+01:00,5.420687500000042,1039.0,90,2.0,46
2015-01-10 10:00:00+01:00,5.652000000000044,1044.0,91,2.0,43
2015-01-10 11:00:00+01:00,8.912500000000023,1039.0,88,2.0,52
2015-01-10 12:00:00+01:00,11.983000000000004,1042.0,85,2.0,62
2015-01-10 13:00:00+01:00,12.833000000000027,1043.0,84,2.0,61
2015-01-10 14:00:00+01:00,14.284312499999999,1039.0,75,2.0,58
2015-01-10 15:00:00+01:00,15.73568750000004,1036.0,67,2.0,56
2015-01-10 16:00:00+01:00,15.902000000000044,1040.0,72,3.0,53
2015-01-10 17:00:00+01:00,13.988,1036.0,70,2.0,39
2015-01-10 18:00:00+01:00,10.789000000000044,1039.0,83,1.0,25
2015-01-10 19:00:00+01:00,10.789000000000044,1039.0,83,1.0,25
2015-01-10 20:00:00+01:00,10.089000000000112,1032.0,85,1.0,32
2015-01-10 21:00:00+01:00,8.298000000000002,1032.0,90,1.0,42
2015-01-10 22:00:00+01:00,6.507000000000005,1039.0,86,1.0,52
2015-01-10 23:00:00+01:00,5.351500000000044,1035.0,87,1.0,54
2015-01-11 00:00:00+01:00,4.196000000000026,1039.0,81,1.0,57
2015-01-11 01:00:00+01:00,4.196000000000026,1039.0,81,1.0,57
2015-01-11 02:00:00+01:00,4.196000000000026,1039.0,81,1.0,57
2015-01-11 03:00:00+01:00,3.580000000000041,1038.0,80,1.0,42
2015-01-11 04:00:00+01:00,2.9640000000000555,1038.0,79,1.0,27
2015-01-11 05:00:00+01:00,3.04200000000003,1038.0,79,1.0,24
2015-01-11 06:00:00+01:00,3.1200000000000045,1038.0,80,1.0,21
2015-01-11 07:00:00+01:00,3.1200000000000045,1038.0,80,1.0,21
2015-01-11 08:00:00+01:00,5.131000000000029,1034.0,90,2.0,52
2015-01-11 09:00:00+01:00,7.073000000000036,1038.0,86,2.0,36
2015-01-11 10:00:00+01:00,7.073000000000036,1038.0,86,2.0,36
2015-01-11 11:00:00+01:00,15.65400000000011,1038.0,77,2.0,49
2015-01-11 12:00:00+01:00,15.65400000000011,1038.0,77,2.0,49
2015-01-11 13:00:00+01:00,15.65400000000011,1038.0,77,2.0,49
2015-01-11 14:00:00+01:00,18.010000000000048,1037.0,65,3.0,29
2015-01-11 15:00:00+01:00,18.059000000000026,1036.0,60,4.0,39
2015-01-11 16:00:00+01:00,18.059000000000026,1036.0,60,4.0,39
2015-01-11 17:00:00+01:00,18.059000000000026,1036.0,60,4.0,39
2015-01-11 18:00:00+01:00,15.708000000000027,1033.0,64,3.0,43
2015-01-11 19:00:00+01:00,14.924343750000048,1036.0,66,3.0,44
2015-01-11 20:00:00+01:00,13.357000000000028,1036.0,70,3.0,47
2015-01-11 21:00:00+01:00,9.257000000000005,1037.0,90,4.0,48
2015-01-11 22:00:00+01:00,9.257000000000005,1037.0,90,4.0,48
2015-01-11 23:00:00+01:00,7.44500000000005,1037.0,90,3.0,58
2015-01-12 00:00:00+01:00,7.44500000000005,1037.0,90,3.0,58
2015-01-12 01:00:00+01:00,7.44500000000005,1037.0,90,3.0,58
2015-01-12 02:00:00+01:00,6.32000000000005,1037.0,87,3.0,56
2015-01-12 03:00:00+01:00,6.32000000000005,1037.0,87,3.0,56
2015-01-12 04:00:00+01:00,6.32000000000005,1037.0,87,3.0,56
2015-01-12 05:00:00+01:00,5.18100000000004,1038.0,88,1.0,26
2015-01-12 06:00:00+01:00,5.18100000000004,1038.0,88,1.0,26
2015-01-12 07:00:00+01:00,5.18100000000004,1038.0,88,1.0,26
2015-01-12 08:00:00+01:00,5.18100000000004,1038.0,88,1.0,26
2015-01-12 09:00:00+01:00,8.077000000000055,1038.0,84,1.0,33
2015-01-12 10:00:00+01:00,8.077000000000055,1038.0,84,1.0,33
2015-01-12 11:00:00+01:00,13.823000000000036,1038.0,69,1.0,40
2015-01-12 12:00:00+01:00,13.823000000000036,1038.0,69,1.0,40
2015-01-12 13:00:00+01:00,13.823000000000036,1038.0,69,1.0,40
2015-01-12 14:00:00+01:00,14.018000000000029,1036.0,74,2.0,34
2015-01-12 15:00:00+01:00,17.90300000000002,1035.0,61,2.0,50
2015-01-12 16:00:00+01:00,17.90300000000002,1035.0,61,2.0,50
2015-01-12 17:00:00+01:00,11.725000000000023,1037.0,97,2.0,46
2015-01-12 18:00:00+01:00,13.385000000000048,1035.0,75,1.0,31
2015-01-12 19:00:00+01:00,13.385000000000048,1035.0,75,1.0,31
2015-01-12 20:00:00+01:00,9.357000000000028,1036.0,88,1.0,31
2015-01-12 21:00:00+01:00,9.357000000000028,1036.0,88,1.0,31
2015-01-12 22:00:00+01:00,9.357000000000028,1036.0,88,1.0,31
2015-01-12 23:00:00+01:00,8.706500000000005,1035.0,88,1.0,25
2015-01-13 00:00:00+01:00,8.05600000000004,1035.0,89,1.0,19
2015-01-13 01:00:00+01:00,8.05600000000004,1035.0,89,1.0,19
2015-01-13 02:00:00+01:00,6.223000000000013,1034.0,87,1.0,34
2015-01-13 03:00:00+01:00,6.223000000000013,1034.0,87,1.0,34
2015-01-13 04:00:00+01:00,6.223000000000013,1034.0,87,1.0,34
2015-01-13 05:00:00+01:00,4.444000000000017,1033.0,83,2.0,23
2015-01-13 06:00:00+01:00,4.444000000000017,1033.0,83,2.0,23
2015-01-13 07:00:00+01:00,4.444000000000017,1033.0,83,2.0,23
2015-01-13 08:00:00+01:00,6.275000000000034,1034.0,85,1.0,33
2015-01-13 09:00:00+01:00,6.275000000000034,1034.0,85,1.0,33
2015-01-13 10:00:00+01:00,6.275000000000034,1034.0,85,1.0,33
2015-01-13 11:00:00+01:00,15.18100000000004,1034.0,76,2.0,64
2015-01-13 12:00:00+01:00,15.18100000000004,1034.0,76,2.0,64
2015-01-13 13:00:00+01:00,15.18100000000004,1034.0,76,2.0,64
2015-01-13 14:00:00+01:00,15.18100000000004,1034.0,76,2.0,64
2015-01-13 15:00:00+01:00,16.297000000000025,1032.0,67,3.0,70
2015-01-13 16:00:00+01:00,16.297000000000025,1032.0,67,3.0,70
2015-01-13 17:00:00+01:00,13.089000000000112,1032.0,80,2.0,31
2015-01-13 18:00:00+01:00,12.176000000000045,1031.0,84,2.0,37
2015-01-13 19:00:00+01:00,12.176000000000045,1031.0,84,2.0,37
2015-01-13 20:00:00+01:00,6.733000000000004,1033.0,85,1.0,37
2015-01-13 21:00:00+01:00,6.733000000000004,1033.0,85,1.0,37
2015-01-13 22:00:00+01:00,6.733000000000004,1033.0,85,1.0,37
2015-01-13 23:00:00+01:00,6.733000000000004,1033.0,85,1.0,37
2015-01-14 00:00:00+01:00,4.955000000000041,1033.0,82,1.0,13
2015-01-14 01:00:00+01:00,4.955000000000041,1033.0,82,1.0,13
2015-01-14 02:00:00+01:00,5.177999999999997,1033.0,78,2.0,24
2015-01-14 03:00:00+01:00,5.177999999999997,1033.0,78,2.0,24
2015-01-14 04:00:00+01:00,5.177999999999997,1033.0,78,2.0,24
2015-01-14 05:00:00+01:00,5.859000000000037,1033.0,87,2.0,67
2015-01-14 06:00:00+01:00,5.859000000000037,1033.0,87,2.0,67
2015-01-14 07:00:00+01:00,5.859000000000037,1033.0,87,2.0,67
2015-01-14 08:00:00+01:00,5.859000000000037,1033.0,87,2.0,67
2015-01-14 09:00:00+01:00,6.574000000000012,1034.0,86,1.0,9
2015-01-14 10:00:00+01:00,6.574000000000012,1034.0,86,1.0,9
2015-01-14 11:00:00+01:00,15.603000000000009,1033.0,80,2.0,40
2015-01-14 12:00:00+01:00,15.672000000000025,1033.0,79,2.0,39
2015-01-14 13:00:00+01:00,15.603000000000009,1033.0,80,2.0,40
2015-01-14 14:00:00+01:00,17.964000000000112,1032.0,71,2.0,43
2015-01-14 15:00:00+01:00,17.89100000000002,1031.0,71,3.0,47
2015-01-14 16:00:00+01:00,17.964000000000112,1032.0,71,2.0,43
2015-01-14 17:00:00+01:00,12.685000000000002,1032.0,84,1.0,38
2015-01-14 18:00:00+01:00,14.035000000000025,1031.0,79,2.0,19
2015-01-14 19:00:00+01:00,14.035000000000025,1031.0,79,2.0,19
2015-01-14 20:00:00+01:00,9.300000000000011,1031.0,88,1.0,29
2015-01-14 21:00:00+01:00,9.300000000000011,1031.0,88,1.0,29
2015-01-14 22:00:00+01:00,9.300000000000011,1031.0,88,1.0,29
2015-01-14 23:00:00+01:00,6.9360000000000355,1031.0,84,1.0,320
2015-01-15 00:00:00+01:00,6.9360000000000355,1031.0,84,1.0,320
2015-01-15 01:00:00+01:00,6.9360000000000355,1031.0,84,1.0,320
2015-01-15 02:00:00+01:00,6.9360000000000355,1031.0,84,1.0,320
2015-01-15 03:00:00+01:00,5.439000000000021,1030.0,82,1.0,241
2015-01-15 04:00:00+01:00,5.439000000000021,1030.0,82,1.0,241
2015-01-15 05:00:00+01:00,4.350999999999999,1029.0,83,1.0,139
2015-01-15 06:00:00+01:00,4.350999999999999,1029.0,83,1.0,139
2015-01-15 07:00:00+01:00,4.350999999999999,1029.0,83,1.0,139
2015-01-15 08:00:00+01:00,8.025000000000034,1030.0,84,3.0,185
2015-01-15 09:00:00+01:00,8.025000000000034,1030.0,84,3.0,185
2015-01-15 10:00:00+01:00,8.025000000000034,1030.0,84,3.0,185
2015-01-15 11:00:00+01:00,16.742999999999995,1028.0,83,3.0,220
2015-01-15 12:00:00+01:00,16.742999999999995,1028.0,83,3.0,220
2015-01-15 13:00:00+01:00,16.742999999999995,1028.0,83,3.0,220
2015-01-15 14:00:00+01:00,15.657000000000039,1026.0,75,6.0,232
2015-01-15 15:00:00+01:00,15.657000000000039,1026.0,75,6.0,232
2015-01-15 16:00:00+01:00,16.638000000000034,1026.0,72,7.0,231
2015-01-15 17:00:00+01:00,13.807000000000016,1025.0,77,7.0,217
2015-01-15 18:00:00+01:00,13.785500000000013,1021.0,76,7.0,218
2015-01-15 19:00:00+01:00,13.678187500000035,1021.0,80,7.0,216
2015-01-15 20:00:00+01:00,13.67100000000005,1017.0,79,7.0,218
2015-01-15 21:00:00+01:00,13.578000000000031,1016.0,82,7.0,216
2015-01-15 22:00:00+01:00,13.49150000000003,1015.0,86,7.0,225
2015-01-15 23:00:00+01:00,13.396312500000022,1015.0,89,7.0,219
2015-01-16 00:00:00+01:00,13.307687500000043,1014.0,93,7.0,225
2015-01-16 01:00:00+01:00,13.219000000000051,1021.0,97,7.0,230
2015-01-16 02:00:00+01:00,10.92100000000005,1022.0,95,5.0,298
2015-01-16 03:00:00+01:00,10.92100000000005,1022.0,95,5.0,298
2015-01-16 04:00:00+01:00,10.92100000000005,1022.0,95,5.0,298
2015-01-16 05:00:00+01:00,7.76400000000001,1024.0,93,3.0,301
